,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
14652,2017,12120,Manual,16853,Petrol,145,57.7,1
17109,2017,12950,Manual,27000,Petrol,150,47.9,1.6
15497,2017,9200,Manual,32463,Petrol,0,65.7,1
9543,2019,19000,Manual,3849,Petrol,145,51.4,1.5
9973,2019,12000,Manual,12201,Petrol,145,56.5,1
12415,2019,18490,Manual,8319,Diesel,145,47.9,2
8197,2017,9920,Manual,29609,Petrol,20,62.8,1
9811,2019,18990,Semi-Auto,1592,Petrol,145,48.7,1
5057,2019,15750,Manual,6388,Diesel,145,74.3,1.5
12839,2018,10590,Manual,11040,Petrol,145,58.9,1
9255,2014,7038,Manual,57960,Diesel,125,57.7,2
9504,2016,8000,Manual,11521,Petrol,125,54.3,1.2
5546,2018,14791,Manual,10103,Petrol,145,58.9,1
11209,2019,12350,Manual,451,Petrol,145,47.9,1.2
7265,2018,11746,Manual,26495,Petrol,145,61.4,1
8300,2018,10285,Manual,12786,Petrol,145,65.7,1
10963,2017,10199,Manual,14685,Petrol,30,56.5,1
14109,2013,8795,Manual,48258,Petrol,145,47.9,1.6
14037,2016,11500,Manual,24000,Diesel,0,78.5,1.5
5897,2014,7690,Manual,29495,Diesel,125,55.4,2
9163,2014,9000,Manual,10225,Petrol,125,53.3,1
16678,2017,11995,Manual,12500,Petrol,145,57.7,1
14649,2016,9186,Manual,19659,Diesel,0,74.4,1.5
5977,2019,14000,Manual,8642,Petrol,145,55.4,1
7405,2017,12295,Manual,14288,Petrol,145,58.9,1
13843,2014,10000,Manual,25891,Petrol,150,47.9,1.6
17691,2017,15980,Manual,8144,Petrol,145,41.5,2
11468,2017,21999,Semi-Auto,15600,Diesel,160,48.7,2
10911,2019,15499,Manual,9982,Petrol,145,52.3,1
12354,2019,16991,Semi-Auto,2890,Petrol,150,48.7,1
6649,2019,13000,Manual,2790,Petrol,145,58.9,1
254,2017,12498,Manual,10373,Petrol,145,54.3,1
10274,2017,18491,Semi-Auto,24801,Diesel,145,54.3,2
366,2017,15298,Manual,34673,Diesel,125,60.1,2
9935,2018,18495,Manual,12446,Petrol,145,41.5,2
10186,2017,14000,Automatic,14722,Petrol,235,38.2,1.5
6477,2016,9000,Manual,32148,Petrol,0,65.7,1
12112,2018,13790,Manual,15000,Petrol,145,54.3,1
13755,2018,12490,Manual,13131,Petrol,145,62.8,1
1497,2013,5820,Manual,46191,Petrol,30,54.3,1.2
927,2017,10498,Manual,22125,Petrol,0,65.7,1
2255,2019,14995,Manual,200,Petrol,145,58.9,1
9265,2015,7250,Manual,36620,Petrol,0,65.7,1
15569,2018,12000,Manual,28733,Petrol,145,65.7,1
3078,2013,6100,Manual,38141,Petrol,0,65.7,1
11518,2017,11199,Manual,22625,Diesel,0,74.3,1.5
10125,2017,15495,Manual,20495,Diesel,150,60.1,2
1379,2017,8891,Manual,20226,Diesel,0,74.4,1.5
11684,2019,26000,Manual,4486,Petrol,145,34.5,2.3
11645,2016,19000,Semi-Auto,35665,Diesel,145,54.3,2
5739,2018,11951,Manual,4929,Petrol,145,55.4,1
12856,2019,18200,Automatic,11115,Petrol,150,41.5,1
5145,2017,14998,Manual,23167,Petrol,145,48.7,1.5
15869,2014,9299,Manual,47678,Diesel,145,47.9,2
3736,2017,12750,Semi-Auto,12687,Petrol,145,54.3,1
12784,2019,16499,Manual,3260,Petrol,145,49.6,1
10485,2015,13979,Manual,53855,Diesel,125,56.5,2
1716,2015,8570,Manual,29850,Petrol,20,60.1,1
7907,2019,13991,Manual,11146,Petrol,145,60.1,1
2456,2015,7790,Manual,30947,Petrol,0,65.7,1
15922,2018,12999,Manual,25659,Diesel,145,47.1,2
6999,2018,17250,Manual,6720,Petrol,150,40.3,1.5
12568,2019,18500,Manual,3801,Diesel,150,38.2,2
5859,2019,33000,Automatic,10,Diesel,145,37.2,2
7338,2018,12599,Manual,16087,Petrol,145,57.7,1
6808,2017,23499,Automatic,23318,Diesel,145,48.7,2
13882,2018,9590,Manual,11539,Petrol,145,60.1,1
14964,2019,12000,Manual,14620,Petrol,145,60.1,1
14259,2017,9271,Manual,30160,Petrol,0,65.7,1
3056,2016,8291,Manual,30155,Petrol,0,65.7,1
14271,2019,13475,Manual,7669,Diesel,145,67.3,1.5
7153,2014,8995,Semi-Auto,21871,Petrol,145,47.9,1.6
12724,2017,10499,Manual,37073,Diesel,145,74.3,1.5
2749,2015,7250,Semi-Auto,47360,Petrol,160,44.1,1.6
5282,2017,16640,Semi-Auto,22001,Diesel,145,54.3,2
10448,2017,9280,Manual,28000,Petrol,145,62.8,1
10956,2020,21499,Manual,58,Petrol,145,55.4,1
3764,2017,16995,Manual,19172,Diesel,145,60.1,2
3514,2015,7561,Manual,63630,Diesel,20,67.3,1.6
1014,2018,10450,Manual,9000,Petrol,145,64.2,1.1
2716,2017,9999,Manual,47311,Diesel,0,74.3,1.5
8186,2017,9860,Manual,47267,Diesel,145,74.3,1.5
14496,2017,7391,Manual,111000,Diesel,20,67.3,2
309,2019,14998,Manual,7000,Petrol,145,58.9,1
3095,2017,17450,Manual,15116,Petrol,145,41.5,2
3982,2017,10797,Manual,16546,Petrol,145,61.4,1
5441,2019,16890,Manual,9938,Diesel,145,61.4,1.5
6408,2015,7395,Manual,38185,Diesel,0,78.5,1.5
3779,2019,18800,Manual,14375,Diesel,145,47.9,2
10745,2016,14499,Manual,40953,Diesel,20,67.3,2
2197,2017,19194,Manual,64432,Diesel,145,44.8,2
16873,2016,7695,Manual,43680,Diesel,0,88.3,1.5
7837,2017,9298,Manual,14399,Petrol,0,65.7,1
8262,2019,23649,Semi-Auto,15606,Diesel,145,38.7,2
11901,2017,11900,Manual,15171,Petrol,145,57.7,1
570,2019,12498,Manual,7941,Petrol,145,58.9,1
584,2017,9750,Manual,30157,Diesel,20,68.9,1.5
11340,2016,19499,Semi-Auto,30265,Diesel,160,48.7,2
5321,2019,17440,Automatic,4980,Petrol,145,48.7,1
4532,2018,8450,Manual,10432,Petrol,145,57.7,1.2
8316,2018,11499,Manual,11434,Petrol,145,65.7,1
3633,2018,18430,Automatic,13733,Petrol,145,38.2,1.5
9197,2017,13900,Manual,39237,Diesel,125,60.1,2
2809,2017,6995,Manual,22653,Petrol,145,57.7,1.2
10153,2018,12495,Manual,13097,Petrol,145,56.5,1
12951,2018,12250,Manual,16706,Petrol,145,60.1,1
8780,2019,17000,Manual,9960,Petrol,145,60.1,1
3575,2018,10990,Manual,33500,Petrol,145,65.7,1
4270,2017,11500,Manual,12951,Diesel,20,68.9,1.5
15854,2014,6295,Manual,66278,Petrol,30,56.5,1
7810,2018,12000,Manual,14162,Diesel,145,74.3,1.5
10010,2019,17495,Manual,9080,Petrol,145,49.6,1
4722,2015,9495,Manual,32948,Petrol,150,47.9,1.6
6218,2018,18647,Manual,19017,Petrol,145,41.5,2
6779,2013,5399,Manual,53183,Petrol,20,58.9,1
16942,2011,4995,Manual,45000,Petrol,115,50.4,1.2
3476,2019,14070,Manual,44,Petrol,145,58.9,1
8954,2018,10000,Manual,34553,Petrol,145,65.7,1
12739,2015,6999,Manual,45693,Petrol,0,65.7,1
12875,2016,10210,Semi-Auto,6721,Petrol,145,47.9,1.6
8781,2018,17000,Manual,4853,Petrol,145,60.1,1
5866,2017,9998,Manual,17105,Petrol,0,65.7,1
4046,2015,7160,Manual,43441,Diesel,0,88.3,1.5
10316,2019,14730,Manual,3803,Petrol,145,58.9,1
8665,2018,20990,Semi-Auto,12365,Diesel,145,54.3,2
10536,2014,5979,Manual,70071,Petrol,0,65.7,1
8448,2017,11299,Manual,22224,Petrol,145,62.8,1
4789,2019,14390,Manual,12402,Petrol,150,54.3,1
9993,2017,10995,Manual,12266,Petrol,125,52.3,1
16997,2011,5750,Manual,35000,Petrol,140,47.1,1.6
5650,2017,15800,Manual,14079,Diesel,150,64.2,1.5
904,2020,20991,Manual,910,Petrol,145,50.4,1
9030,2014,7290,Manual,59989,Petrol,145,47.9,1.6
5561,2019,12100,Manual,3500,Petrol,145,58.9,1
7172,2018,14140,Manual,22358,Petrol,145,58.9,1
12547,2019,17500,Manual,5492,Petrol,145,60.1,1
1174,2017,9550,Manual,21791,Petrol,145,44.8,1.5
4107,2019,16997,Manual,6837,Petrol,150,60.1,1
16350,2018,11995,Manual,25000,Petrol,145,57.7,1
14860,2014,8000,Manual,63958,Petrol,145,47.9,1.6
1661,2019,15580,Manual,16052,Diesel,145,74.3,1.5
13728,2014,7256,Manual,50666,Petrol,125,53.3,1
3967,2017,10250,Manual,14554,Petrol,125,53.3,1
8956,2016,17500,Manual,48585,Diesel,160,48.7,2
10650,2013,7495,Manual,8603,Petrol,30,54.3,1.2
14253,2016,19400,Manual,11655,Diesel,160,48.7,2
6698,2018,12200,Manual,19526,Petrol,145,62.8,1
1009,2018,13998,Manual,12024,Petrol,145,58.9,1
14299,2017,17451,Manual,14584,Diesel,145,67.3,2
16108,2011,4495,Manual,89000,Diesel,30,61.4,1.6
13749,2018,11990,Manual,16073,Petrol,145,65.7,1
10070,2017,7595,Manual,29349,Petrol,145,57.7,1.2
5736,2016,17990,Manual,23300,Diesel,125,56.5,2
4684,2019,17725,Manual,10857,Diesel,145,74.3,1.5
6824,2017,7299,Manual,14401,Petrol,145,57.7,1.2
15028,2017,9700,Manual,12955,Petrol,0,65.7,1
17889,2017,9999,Manual,32990,Petrol,145,65.7,1
7173,2017,10950,Manual,14292,Petrol,145,65.7,1
13232,2017,9750,Manual,6732,Petrol,150,64.2,1.1
1563,2016,7298,Manual,36228,Petrol,125,54.3,1.2
747,2018,16298,Automatic,10703,Diesel,145,56.6,1.5
1277,2015,12998,Manual,37976,Diesel,145,54.3,2
7171,2018,11000,Manual,18009,Petrol,145,56.5,1
7409,2017,8995,Manual,24282,Petrol,0,65.7,1
8562,2016,8397,Manual,29500,Petrol,0,65.7,1
6488,2018,15000,Manual,6846,Petrol,150,54.3,1
7197,2013,8490,Manual,58885,Diesel,205,47.9,2
16220,2017,9195,Manual,14973,Petrol,145,65.7,1
15251,2018,9989,Manual,23591,Petrol,150,65.7,1
7449,2015,7991,Manual,28000,Petrol,125,54.3,1.2
17778,2016,19500,Automatic,24664,Diesel,150,52.3,2
5598,2017,19710,Manual,41940,Diesel,145,47.9,2
16216,2018,10250,Manual,18559,Petrol,145,65.7,1
3838,2019,16797,Manual,4523,Petrol,145,60.1,1
4254,2018,14490,Manual,10426,Petrol,150,54.3,1
9603,2020,22995,Manual,5817,Petrol,145,60.1,1
7010,2019,16000,Manual,12595,Petrol,145,55.4,1
4347,2017,10498,Manual,15454,Diesel,20,68.9,1.5
1673,2018,13470,Manual,22793,Petrol,145,54.3,1
8887,2017,9499,Manual,24526,Petrol,145,65.7,1
7124,2018,13540,Manual,12764,Petrol,145,54.3,1
2228,2017,10990,Manual,22888,Petrol,30,54.3,1
13819,2013,6999,Semi-Auto,31000,Petrol,145,47.9,1.6
2651,2017,9420,Semi-Auto,40792,Petrol,0,57.7,1
795,2019,11698,Manual,14337,Petrol,145,58.9,1
13601,2016,14980,Manual,30968,Diesel,20,67.3,2
12140,2017,19995,Manual,15500,Diesel,150,48.7,2
10460,2018,10290,Manual,29196,Petrol,145,56.5,1
17123,2017,9000,Manual,22753,Petrol,150,64.2,1.1
15394,2018,11000,Manual,21979,Diesel,145,88.3,1.5
4446,2019,15529,Manual,3646,Petrol,145,51.4,1
706,2016,8998,Manual,12163,Petrol,125,54.3,1.2
710,2016,11298,Semi-Auto,66732,Diesel,125,57.7,2
5788,2015,8595,Manual,16868,Petrol,0,65.7,1
1854,2018,13998,Manual,11287,Petrol,145,57.7,1
9752,2016,10000,Manual,16602,Petrol,125,52.3,1
359,2019,15489,Manual,5636,Diesel,145,68.9,1.5
12476,2018,8290,Manual,29841,Petrol,145,64.2,1.1
14380,2016,11499,Manual,24845,Diesel,20,70.6,2
5941,2018,12000,Manual,11671,Petrol,150,54.3,1
3783,2013,7250,Manual,28708,Petrol,0,65.7,1
5700,2015,8498,Manual,25169,Diesel,0,74.3,1.5
12346,2017,10000,Manual,9500,Petrol,150,52.3,1
10833,2020,24799,Manual,641,Petrol,145,50.4,1.5
7445,2019,17495,Manual,6130,Petrol,145,60.1,1
10762,2019,19420,Manual,4842,Petrol,145,35.3,1.5
9672,2016,8000,Manual,49566,Petrol,0,65.7,1
13022,2016,7990,Manual,25500,Petrol,0,65.7,1
7331,2015,12999,Manual,22500,Diesel,125,60.1,2
3174,2014,7495,Semi-Auto,33800,Petrol,150,47.9,1.6
10560,2017,17368,Semi-Auto,26861,Diesel,145,54.3,2
6923,2018,9000,Manual,22974,Petrol,150,48.7,1.2
15326,2019,14800,Manual,368,Petrol,150,58.9,1
10883,2016,8999,Manual,30209,Diesel,0,78.5,1.5
9216,2018,15500,Manual,17210,Petrol,145,60.1,1
10758,2016,7999,Manual,21875,Petrol,125,54.3,1.2
7424,2017,12999,Semi-Auto,27500,Diesel,125,58.9,2
11541,2018,11200,Manual,16323,Petrol,145,65.7,1
1769,2017,8698,Manual,33465,Petrol,145,65.7,1
8500,2018,21495,Semi-Auto,35482,Diesel,145,48.7,2
15825,2016,12899,Manual,8918,Diesel,145,54.3,2
12196,2018,9590,Manual,35955,Petrol,145,65.7,1
5634,2017,7480,Manual,47959,Diesel,0,78.5,1.5
2209,2017,18490,Manual,19775,Diesel,165,48.7,2
17723,2014,8400,Manual,11909,Petrol,30,55.4,1
15422,2017,9000,Manual,32469,Petrol,145,65.7,1
7621,2017,18990,Manual,18111,Diesel,145,48.7,2
7014,2017,9399,Manual,23534,Petrol,145,65.7,1
13642,2017,8600,Manual,33000,Petrol,0,65.7,1
2018,2017,17495,Manual,25745,Diesel,125,56.5,2
15150,2016,8200,Manual,29529,Petrol,0,65.7,1
3045,2018,12491,Manual,6397,Petrol,145,56.5,1
4257,2016,14990,Semi-Auto,45472,Diesel,145,54.3,2
4309,2017,9998,Semi-Auto,31788,Petrol,165,44.8,1.5
17645,2017,9800,Manual,33629,Diesel,145,74.3,1.5
15634,2018,10000,Manual,10200,Petrol,150,65.7,1
17851,2016,9999,Manual,14000,Petrol,0,65.7,1
12277,2019,11000,Manual,3617,Petrol,150,55.4,1.1
4535,2018,9950,Manual,7282,Petrol,145,64.2,1.1
11130,2019,17900,Semi-Auto,1,Petrol,145,45.6,1
1976,2016,10175,Manual,7917,Petrol,0,65.7,1
7232,2017,10500,Manual,19512,Petrol,150,60.1,1
12871,2015,8380,Manual,28006,Petrol,20,62.8,1
13331,2019,32000,Automatic,11500,Diesel,145,47.1,2
2537,2019,16498,Automatic,12245,Petrol,145,51.4,1
15184,2016,7500,Manual,36421,Petrol,0,65.7,1
15364,2018,13500,Manual,11941,Petrol,145,57.7,1
1719,2015,5991,Manual,61292,Petrol,0,65.7,1
6329,2018,11895,Manual,9820,Petrol,150,65.7,1
11870,2018,18000,Manual,11770,Diesel,145,60.1,2
7620,2015,6598,Manual,71314,Diesel,0,74.3,1.5
14683,2018,13799,Manual,14082,Petrol,145,57.7,1
11273,2017,8000,Manual,12164,Petrol,30,57.7,1.2
8058,2018,17900,Automatic,13340,Petrol,145,47.9,1.5
15527,2019,18200,Manual,5730,Diesel,145,38.2,2
6450,2020,18511,Manual,771,Diesel,150,74.3,1.5
13678,2017,9989,Manual,13998,Petrol,0,65.7,1
9340,2015,10495,Semi-Auto,18230,Diesel,20,67.3,1.5
9514,2017,9500,Manual,14628,Petrol,145,65.7,1
7372,2020,18495,Manual,65,Petrol,145,58.9,1
15833,2013,5499,Manual,84000,Diesel,20,67.3,1.6
11969,2018,22500,Automatic,717,Petrol,145,31,1.5
3721,2018,10250,Manual,17389,Petrol,150,65.7,1
10489,2017,10199,Manual,30358,Petrol,30,55.4,1
14184,2017,11800,Automatic,22008,Petrol,145,51.4,1
6262,2016,16296,Semi-Auto,22771,Diesel,145,52.3,2
7623,2016,12792,Manual,29229,Diesel,20,67.3,2
17184,2018,9250,Manual,7973,Petrol,150,57.7,1.2
8590,2013,7767,Semi-Auto,20000,Petrol,145,47.9,1.6
10354,2019,13120,Manual,5166,Petrol,145,58.9,1
13906,2017,15775,Semi-Auto,35939,Diesel,145,52.3,2
12067,2019,18390,Manual,1654,Petrol,145,34.4,1.5
567,2015,8000,Manual,14422,Petrol,125,54.3,1.2
1309,2019,14530,Manual,4398,Petrol,145,58.9,1
11091,2019,16500,Manual,4446,Petrol,150,60.1,1
14365,2018,9990,Manual,20528,Petrol,145,56.5,1
3464,2016,7791,Manual,26985,Petrol,125,54.3,1.2
11058,2016,8992,Manual,35646,Petrol,20,60.1,1
9419,2018,22795,Semi-Auto,12815,Diesel,150,48.7,2
4663,2018,13997,Manual,13157,Petrol,145,51.4,1
15230,2016,12400,Automatic,29608,Diesel,125,57.7,2
1093,2016,8640,Manual,17782,Petrol,125,54.3,1.2
11095,2015,8484,Manual,25000,Petrol,0,65.7,1
1963,2019,14998,Manual,11500,Diesel,150,46.3,1.5
16367,2018,13895,Automatic,28536,Petrol,145,48.7,1
9929,2018,9495,Manual,15835,Petrol,150,64.2,1.1
9988,2017,14995,Manual,40526,Diesel,125,60.1,2
4595,2019,16995,Manual,10000,Diesel,145,74.3,1.5
9389,2018,14500,Manual,10012,Petrol,145,54.3,1
6744,2018,21995,Manual,14986,Diesel,145,30.1,2
9731,2017,15500,Manual,20949,Diesel,145,64.2,1.5
3324,2020,19991,Automatic,4998,Petrol,145,51.4,1
7295,2017,11291,Manual,10167,Diesel,0,78.5,1.5
16344,2013,5500,Manual,62187,Petrol,30,54.3,1.2
8482,2017,14995,Manual,14059,Diesel,30,64.2,1.5
10410,2018,13550,Manual,11250,Petrol,145,54.3,1
1248,2017,11698,Manual,8111,Petrol,145,61.4,1
11605,2017,10095,Manual,19469,Petrol,145,65.7,1
10681,2017,14679,Manual,29210,Petrol,160,45.6,1.5
14590,2017,17999,Manual,35495,Diesel,125,56.5,2
1061,2017,7713,Manual,12370,Petrol,125,54.3,1.2
15766,2017,16989,Manual,24293,Diesel,145,54.3,2
1074,2017,12320,Manual,28866,Diesel,145,54.3,2
9205,2016,10295,Manual,29992,Petrol,30,55.4,1
14972,2016,8299,Manual,16060,Diesel,0,78.5,1.5
13511,2017,7980,Manual,28569,Petrol,125,54.3,1.3
13667,2017,8980,Manual,29674,Petrol,0,65.7,1
7930,2019,20847,Manual,8526,Diesel,145,47.9,2
15311,2017,14000,Manual,33389,Diesel,30,64.2,1.5
11527,2018,10799,Manual,34312,Petrol,145,65.7,1
6208,2017,8499,Manual,15613,Petrol,0,65.7,1
16767,2018,13299,Manual,16963,Diesel,145,74.3,1.5
3963,2017,16750,Manual,17035,Diesel,145,54.3,2
1697,2016,11998,Manual,12290,Diesel,150,54.3,2
11173,2018,7500,Manual,14446,Petrol,145,57.7,1.2
6330,2017,13000,Automatic,30765,Petrol,205,43.5,1.5
2322,2019,26698,Manual,3498,Diesel,145,50.4,2
17596,2017,9900,Automatic,31821,Petrol,125,51.4,1
7392,2017,9795,Manual,22704,Petrol,145,64.2,1.1
6674,2017,15900,Manual,25276,Diesel,145,54.3,2
6530,2017,11499,Manual,17918,Petrol,145,60.1,1
582,2020,20450,Manual,1196,Diesel,150,38.2,2
12194,2019,25470,Manual,13000,Diesel,150,54.3,2
8557,2019,18800,Manual,8837,Diesel,145,47.9,2
17760,2012,4195,Manual,91598,Petrol,125,48.7,1.4
184,2017,17998,Manual,9066,Petrol,145,41.5,2
16576,2011,3000,Manual,64304,Petrol,30,57.7,1.2
12704,2017,10950,Manual,14535,Petrol,125,52.3,1
16971,2003,1695,Manual,89630,Petrol,200,40.9,1.6
14898,2017,8000,Manual,66210,Diesel,145,88.3,1.5
15466,2018,11000,Manual,12518,Petrol,150,65.7,1
7325,2016,8699,Manual,24500,Petrol,0,65.7,1
1574,2018,10490,Manual,25174,Petrol,150,65.7,1
4993,2016,8498,Manual,30205,Petrol,125,53.3,1
283,2019,15984,Manual,4500,Petrol,145,51.4,1
2736,2016,10450,Semi-Auto,22380,Diesel,20,64.2,1.5
7857,2017,10000,Manual,26828,Petrol,145,61.4,1
15768,2019,16489,Manual,5529,Petrol,145,51.4,1
13510,2018,11980,Manual,17898,Petrol,150,62.8,1
7008,2018,12500,Manual,9240,Petrol,145,65.7,1
2307,2017,10300,Manual,23296,Petrol,0,65.7,1
3008,2018,10900,Manual,23079,Petrol,145,65.7,1
11590,2013,5830,Manual,32179,Petrol,30,54.3,1.2
13155,2018,14995,Manual,19000,Petrol,145,54.3,1
13553,2014,6500,Manual,45600,Diesel,0,76.4,1.5
16815,2016,8599,Manual,54727,Diesel,30,64.2,1.5
240,2015,13200,Manual,32000,Diesel,20,67.3,2
4652,2017,9650,Manual,18653,Petrol,145,65.7,1
14178,2019,17300,Manual,11448,Petrol,145,34.4,1.5
22,2017,10500,Manual,24926,Petrol,145,65.7,1
1022,2016,10998,Semi-Auto,13303,Petrol,160,44.8,1.5
12757,2019,14200,Manual,9209,Petrol,150,62.8,1
10230,2017,10333,Manual,14219,Petrol,145,52.3,1
432,2018,17000,Manual,15513,Petrol,145,45.6,1.5
7942,2017,9077,Manual,17042,Petrol,0,65.7,1
13180,2019,22300,Manual,6458,Petrol,145,40.3,1.5
774,2018,11498,Manual,25464,Petrol,145,60.1,1
1571,2019,24995,Manual,8524,Diesel,150,54.3,2
239,2016,10500,Semi-Auto,13580,Diesel,20,64.2,1.5
4708,2017,10950,Manual,27086,Petrol,20,60.1,1
4715,2018,13250,Manual,8976,Petrol,145,57.7,1
15437,2017,10500,Manual,12542,Petrol,145,65.7,1
8469,2018,13084,Manual,5681,Petrol,145,65.7,1
4703,2018,8950,Manual,11602,Petrol,145,64.2,1.1
15625,2016,8500,Manual,85810,Diesel,0,78.5,1.5
6903,2019,20000,Manual,23,Diesel,145,65.7,2
15735,2016,9388,Semi-Auto,32780,Diesel,0,67.3,1.5
830,2017,10698,Manual,23494,Petrol,150,62.8,1
6599,2018,9900,Manual,31016,Petrol,145,56.5,1
17002,2019,14450,Manual,7570,Petrol,145,47.9,1
9367,2017,8995,Manual,7501,Diesel,0,78.5,1.5
7664,2017,14000,Manual,14737,Petrol,145,56.5,1
10728,2018,20000,Manual,12787,Diesel,150,47.9,2
14246,2015,5192,Manual,22366,Petrol,30,57.7,1.2
15871,2017,13799,Manual,7365,Petrol,145,55.4,1
12262,2019,14970,Manual,1534,Petrol,150,48.7,1
2525,2018,14390,Manual,37813,Diesel,145,60.1,2
11915,2015,13995,Manual,29865,Petrol,150,47.9,1.6
12996,2019,12400,Manual,10,Petrol,145,55.4,1.1
8732,2018,19000,Manual,12130,Petrol,145,41.5,2
15472,2014,10700,Manual,43914,Diesel,205,47.9,2
7516,2016,6698,Manual,41825,Petrol,125,54.3,1.2
8741,2014,12750,Manual,33202,Petrol,235,39.2,2
12788,2015,12999,Manual,29534,Petrol,205,41.5,2
1945,2014,6990,Manual,29101,Petrol,0,65.7,1
9279,2018,10600,Manual,27380,Petrol,145,56.5,1
10591,2018,14179,Semi-Auto,23807,Petrol,145,48.7,1
16639,2014,5599,Manual,75943,Petrol,30,54.3,1.2
2051,2017,9298,Manual,24252,Petrol,0,65.7,1
12461,2017,7995,Manual,47095,Petrol,145,65.7,1
1799,2019,11998,Manual,2269,Petrol,150,48.7,1.1
111,2015,8698,Manual,31743,Petrol,30,55.4,1
5811,2019,15650,Manual,15598,Petrol,145,60.1,1
9619,2017,11800,Manual,6859,Petrol,20,60.1,1
7727,2016,7900,Manual,50848,Diesel,30,64.2,1.5
13765,2015,10261,Manual,21687,Diesel,0,74.3,1.5
17251,2008,2479,Manual,82000,Petrol,240,38.7,2
17696,2017,16495,Manual,19737,Diesel,30,54.3,2
15515,2013,11000,Manual,40615,Diesel,200,47.9,2
7089,2018,14380,Manual,13452,Diesel,145,80.7,1.5
16866,2010,3995,Manual,90000,Petrol,145,49.6,1.4
5639,2017,9391,Manual,17895,Petrol,150,44.8,1.5
14192,2016,10499,Manual,47635,Diesel,0,78.5,1.5
14352,2017,8999,Manual,10731,Petrol,145,64.2,1.1
9075,2017,9695,Manual,35483,Petrol,20,60.1,1
957,2016,13500,Manual,36638,Diesel,20,67.3,2
13831,2017,8990,Manual,15999,Diesel,0,74.4,1.5
12322,2017,16500,Manual,22730,Diesel,145,67.3,2
6757,2017,10998,Manual,16276,Diesel,0,74.3,1.5
1927,2017,7298,Manual,17517,Petrol,145,57.7,1.2
1250,2017,8998,Manual,14188,Petrol,125,54.3,1.2
12200,2019,14970,Semi-Auto,9546,Petrol,145,48.7,1
4912,2019,6900,Manual,26443,Petrol,145,60.1,1
3693,2019,20000,Manual,9191,Petrol,145,35.3,1.5
7412,2018,15995,Manual,14794,Diesel,145,74.3,1.5
14375,2017,13968,Manual,23452,Diesel,30,64.2,1.5
1333,2019,16090,Manual,13696,Diesel,145,62.8,1.5
14858,2015,8199,Manual,88570,Diesel,145,49.6,2
8287,2016,7699,Manual,55092,Petrol,0,65.7,1
3574,2018,10990,Manual,12743,Petrol,145,52.3,1
629,2017,12998,Manual,17307,Diesel,145,74.3,1.5
12736,2017,9999,Manual,53112,Diesel,145,74.3,1.5
10077,2018,11695,Manual,7788,Petrol,145,61.4,1
13202,2018,10500,Manual,11645,Petrol,145,65.7,1
1069,2017,9650,Manual,42581,Diesel,20,68.9,1.5
14708,2017,8499,Manual,31120,Petrol,145,57.7,1
16276,2016,8000,Automatic,61630,Diesel,0,67.3,1.5
14003,2017,16500,Manual,47000,Diesel,200,44.8,2
8529,2019,12390,Manual,4000,Petrol,145,58.9,1
8430,2017,9300,Manual,36687,Petrol,150,60.1,1
13358,2018,32000,Automatic,11007,Diesel,145,37.2,2
10284,2013,6820,Manual,38641,Petrol,0,65.7,1
1898,2017,7800,Manual,15800,Petrol,145,54.3,1.2
9781,2016,9000,Automatic,41344,Diesel,20,64.2,1.5
3035,2018,7991,Manual,7860,Petrol,145,57.7,1.2
8531,2016,14310,Manual,52216,Diesel,125,56.5,2
9801,2015,6989,Manual,48612,Petrol,0,65.7,1
16001,2019,16499,Manual,13500,Diesel,145,38.2,2
13398,2017,16690,Manual,20771,Diesel,125,56.5,2
15043,2017,12000,Manual,24773,Petrol,160,45.6,1.5
15591,2018,12500,Manual,7672,Diesel,145,58.9,1.5
4306,2016,8750,Manual,33434,Petrol,20,62.8,1
14014,2016,15990,Automatic,30000,Diesel,125,56.5,2
11290,2018,14499,Manual,6478,Petrol,145,54.3,1
1573,2015,8295,Manual,43636,Diesel,0,74.3,1.5
1297,2018,7570,Manual,14604,Petrol,145,57.7,1.2
5951,2019,12980,Manual,4181,Petrol,145,48.7,1.1
15135,2016,10100,Manual,38638,Diesel,0,74.3,1.5
12107,2016,14690,Manual,9250,Diesel,30,62.8,2
11450,2018,13999,Manual,11625,Petrol,145,54.3,1
13921,2017,10000,Manual,22515,Petrol,150,65.7,1
6773,2015,9299,Semi-Auto,15718,Petrol,145,47.9,1.6
3819,2019,17497,Manual,9321,Petrol,145,60.1,1
13754,2017,10495,Manual,24500,Petrol,150,53.3,1
17160,2011,4995,Manual,70000,Petrol,145,47.9,1.6
5377,2016,8480,Automatic,44956,Diesel,30,58.9,1.5
16616,2017,8799,Manual,28748,Petrol,0,65.7,1
14921,2013,5299,Manual,64231,Petrol,0,65.7,1
14394,2019,15541,Manual,13952,Diesel,145,54.3,1.5
6735,2017,14495,Manual,18990,Diesel,145,64.2,1.5
2784,2014,8999,Manual,29893,Petrol,0,65.7,1
1399,2019,16998,Manual,21480,Petrol,145,60.1,1
17085,2017,11500,Automatic,6273,Petrol,0,57.7,1
10247,2019,16491,Manual,6500,Petrol,145,51.4,1
