"","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","T_price"
"2206",2018,12490,"Manual",16975,"Diesel",145,88.3,1.5,27.982418047898
"7079",2017,10991,"Manual",23372,"Diesel",0,74.3,1.5,27.1497385818335
"4204",2013,6270,"Manual",27841,"Diesel",30,61.4,1.6,23.7358145683312
"8687",2018,17500,"Manual",2908,"Petrol",145,60.1,1,30.2839838053499
"4941",2018,13690,"Manual",10258,"Petrol",145,65.7,1,28.5931472773821
"12035",2016,9990,"Manual",23730,"Petrol",20,62.8,1,26.5415551252201
"13238",2017,13900,"Manual",31926,"Diesel",145,60.1,2,28.6955821825112
"12518",2018,17500,"Manual",14008,"Petrol",150,51.4,1.5,30.2839838053499
"3801",2018,13690,"Manual",10223,"Petrol",145,60.1,1,28.5931472773821
"14545",2016,10399,"Manual",13475,"Diesel",0,78.5,1.5,26.7956948252142
"2655",2017,6699,"Manual",33315,"Petrol",30,57.7,1.2,24.118701195641
"6758",2017,11998,"Manual",18123,"Diesel",0,74.3,1.5,27.7183787753614
"13806",2019,15995,"Manual",1667,"Petrol",145,58.9,1,29.655075809312
"8096",2018,19400,"Manual",9817,"Diesel",145,47.9,2,31.0188921029492
"5245",2017,11970,"Manual",15952,"Petrol",145,55.4,1,27.703093377996
"4166",2018,13997,"Manual",8005,"Petrol",145,57.7,1,28.7424798225623
"3543",2017,10498,"Manual",19926,"Petrol",150,55.4,1,26.8560055262108
"1731",2017,10260,"Manual",12588,"Petrol",145,65.7,1,26.7102361651886
"15111",2017,16500,"Semi-Auto",47760,"Diesel",150,54.3,2,29.871192006839
"2126",2016,8990,"Manual",46000,"Petrol",0,65.7,1,25.8831750215715
"6426",2018,15375,"Automatic",6660,"Petrol",145,50.4,1,29.3821498834895
"542",2014,6498,"Manual",36727,"Diesel",20,70.6,1.6,23.9418271694301
"15091",2016,8700,"Manual",15000,"Petrol",0,65.7,1,25.6813068996093
"9618",2018,19900,"Manual",16744,"Diesel",145,67.3,2,31.2026715045367
"758",2018,11498,"Manual",27277,"Diesel",145,74.3,1.5,27.4410173480916
"3607",2018,12428,"Manual",33230,"Diesel",145,64.2,1.5,27.9496080814611
"13869",2010,4977,"Manual",71000,"Petrol",200,42.8,1.6,22.4387000703447
"9153",2017,12995,"Manual",12499,"Petrol",145,64.2,1.1,28.2449176188192
"1209",2016,11298,"Manual",5796,"Petrol",20,62.8,1,27.3273658677676
"17825",2019,24799,"Automatic",16109,"Diesel",145,53.3,2,32.8317854494503
"17699",2009,3295,"Manual",80000,"Petrol",235,40.4,1.8,20.2662674019424
"3043",2017,7440,"Manual",5380,"Petrol",145,57.7,1.2,24.7361399083452
"16673",2011,4999,"Manual",57149,"Petrol",125,50.4,1.2,22.4629149342142
"10358",2020,15600,"Manual",557,"Petrol",145,60.1,1,29.4821966282336
"9435",2019,16107,"Automatic",2750,"Petrol",145,51.4,1,29.7034727172502
"9268",2017,14980,"Manual",14590,"Diesel",145,60.1,2,29.2036431705
"14026",2016,5990,"Manual",40000,"Petrol",125,54.3,1.2,23.474451614446
"3788",2018,10190,"Manual",24417,"Petrol",145,65.7,1,26.6668482674465
"11306",2019,16199,"Manual",9808,"Petrol",145,51.4,1,29.743026326441
"11162",2017,17299,"Manual",12862,"Diesel",145,60.1,2,30.2025564892917
"14432",2013,5473,"Manual",50174,"Petrol",30,55.4,1,22.9650174051231
"8414",2018,12532,"Manual",5089,"Petrol",145,65.7,1,28.0045702020439
"4539",2017,9660,"Manual",23448,"Petrol",0,65.7,1,26.3303632080167
"4974",2018,12400,"Manual",14130,"Diesel",145,74.3,1.5,27.9347477406055
"3295",2017,10998,"Manual",12360,"Diesel",30,64.2,1.5,27.1538326744561
"6761",2019,13500,"Manual",10,"Petrol",145,48.7,1.1,28.4993791331143
"6476",2019,13440,"Manual",14802,"Petrol",145,65.7,1,28.4695488283209
"13759",2017,7429,"Manual",19816,"Petrol",125,54.3,1.2,24.7273417590024
"10981",2015,7999,"Manual",39061,"Petrol",20,62.8,1,25.1701273729673
"10613",2018,17479,"Manual",15121,"Petrol",145,40.3,1.5,30.2755115815926
"9422",2018,11795,"Manual",8015,"Petrol",150,56.5,1,27.6069061426234
"12077",2017,14495,"Manual",26078,"Diesel",145,60.1,2,28.979239008122
"3559",2017,9980,"Manual",70860,"Petrol",30,55.4,1,26.5352379696712
"5330",2017,11740,"Manual",7700,"Petrol",0,65.7,1,27.5764401106768
"14876",2015,7799,"Manual",45343,"Diesel",30,61.4,1.6,25.0177259539034
"7718",2018,15998,"Automatic",24705,"Petrol",145,44.8,1.5,29.6563756833786
"8576",2016,6592,"Manual",64753,"Diesel",0,78.5,1.5,24.0250812459651
"1844",2018,17750,"Automatic",11321,"Diesel",145,67.3,1.5,30.3842240114626
"12853",2019,16500,"Manual",3393,"Petrol",145,55.4,1,29.871192006839
"6162",2015,10499,"Semi-Auto",26217,"Diesel",125,56.5,2,26.8566123997449
"370",2017,11298,"Semi-Auto",1397,"Petrol",165,44.1,1.6,27.3273658677676
"12290",2017,10799,"Manual",12644,"Petrol",145,62.8,1,27.0366216716346
"1879",2017,7298,"Manual",22444,"Petrol",145,54.3,1.2,24.6217543555063
"5889",2015,11711,"Manual",12096,"Petrol",30,55.4,1,27.560330202669
"10345",2019,17480,"Manual",3314,"Petrol",145,60.1,1,30.2759152054194
"11797",2018,9900,"Manual",32423,"Petrol",145,65.7,1,26.4845175816449
"8055",2018,9400,"Manual",6399,"Petrol",145,57.7,1.2,26.1598655474817
"12163",2017,12570,"Manual",19211,"Petrol",30,55.4,1,28.0245615082745
"7884",2016,5991,"Manual",15084,"Petrol",30,57.7,1.2,23.4754022839064
"8311",2015,7320,"Manual",30799,"Petrol",0,65.7,1,24.6395919607042
"16843",2007,6995,"Manual",68000,"Petrol",325,26.3,2.5,24.3715961455498
"4185",2015,7298,"Manual",44149,"Petrol",20,60.1,1,24.6217543555063
"1671",2017,9795,"Manual",19993,"Petrol",20,61.4,1,26.4174470930583
"6924",2019,20000,"Manual",33,"Diesel",145,65.7,2,31.2389831838848
"12924",2018,10850,"Manual",40149,"Petrol",145,56.5,1,27.0668242819123
"6511",2018,16000,"Manual",11089,"Diesel",145,64.2,1.5,29.6572421577573
"157",2019,20495,"Manual",12034,"Diesel",145,47.9,2,31.4166161827937
"17479",2015,9999,"Manual",48861,"Diesel",125,60.1,2,26.5472362414254
"4051",2013,7710,"Manual",27320,"Petrol",0,65.7,1,24.9489002916544
"1840",2018,13600,"Manual",16960,"Petrol",145,57.7,1,28.548861445089
"16154",2015,6995,"Manual",33767,"Petrol",145,47.1,1.4,24.3715961455498
"14171",2019,17999,"Automatic",5491,"Diesel",145,64.2,2,30.4829467700213
"13059",2017,13490,"Manual",14173,"Diesel",145,64.2,1.5,28.4944147909974
"3240",2017,12520,"Manual",11443,"Diesel",145,64.2,1.5,27.9982470832064
"3941",2018,13841,"Manual",9398,"Petrol",145,54.3,1,28.6669286091755
"15039",2015,9495,"Manual",6600,"Petrol",160,44.8,1.5,26.2225951765746
"7658",2018,15000,"Manual",2878,"Petrol",145,60.1,1,29.2127714459316
"14472",2016,6993,"Manual",112000,"Diesel",20,67.3,2,24.3699163768079
"17932",2019,12000,"Manual",1808,"Petrol",145,55.4,1.1,27.7194694970619
"11211",2019,11500,"Manual",503,"Petrol",145,47.9,1.2,27.4421458490631
"17020",2019,18495,"Automatic",25,"Petrol",145,45.6,1,30.6763874250352
"14769",2015,13583,"Manual",21718,"Diesel",20,67.3,2,28.5404700329721
"12921",2017,8500,"Manual",57517,"Diesel",0,74.3,1.5,25.5389280996054
"12355",2019,17991,"Manual",1232,"Diesel",150,61.4,1.5,30.4797919941441
"2057",2019,15495,"Manual",8963,"Diesel",145,67.3,1.5,29.4356528070738
"17089",2016,8450,"Manual",56022,"Diesel",0,74.3,1.5,25.5029151124755
"1884",2017,7820,"Manual",16782,"Petrol",125,54.3,1.2,25.0338740341807
"3538",2019,11698,"Semi-Auto",53825,"Diesel",145,42.2,2,27.5530981581371
"6810",2018,15999,"Manual",33210,"Diesel",145,74.3,1.5,29.6568089313996
"5346",2017,12220,"Manual",52632,"Diesel",145,60.1,2,27.8385706502384
"17083",2012,4995,"Manual",81000,"Petrol",145,47.9,1.6,22.4585185814961
"3531",2017,17500,"Manual",23678,"Petrol",145,41.5,2,30.2839838053499
"16932",2016,17500,"Automatic",35000,"Diesel",125,56.5,2,30.2839838053499
"736",2016,16798,"Manual",15646,"Diesel",20,67.3,2,29.996250758689
"15622",2017,10499,"Manual",41600,"Diesel",0,74.3,1.5,26.8566123997449
"144",2015,10298,"Manual",28309,"Diesel",125,58.9,1.6,26.7336905075319
"13433",2019,25000,"Manual",9544,"Diesel",145,54.3,2,32.89291416276
"9735",2018,15000,"Manual",18534,"Petrol",145,54.3,1,29.2127714459316
"17884",2018,13849,"Manual",19393,"Petrol",145,39.2,1.5,28.6708195589749
"1578",2013,6485,"Manual",78000,"Diesel",0,76.4,1.5,23.9302375971687
"8181",2015,8495,"Manual",59865,"Diesel",0,74.3,1.5,25.5353344388682
"16621",2018,12899,"Manual",13791,"Petrol",145,57.7,1,28.1956527481178
"7493",2013,5489,"Manual",51882,"Petrol",145,47.1,1.4,22.9813491415761
"15632",2016,12000,"Automatic",80468,"Diesel",30,61.4,2,27.7194694970619
"11974",2017,9200,"Manual",8081,"Petrol",150,54.3,1.2,26.0261272813045
"11580",2019,15290,"Manual",7512,"Petrol",145,60.1,1,29.3440494999214
"382",2017,10850,"Manual",23634,"Petrol",150,65.7,1,27.0668242819123
"3353",2015,8699,"Manual",48000,"Diesel",0,74.3,1.5,25.6806015497787
"3119",2019,17990,"Manual",7038,"Petrol",145,34.4,1.5,30.479397568255
"17755",2006,1495,"Manual",105000,"Diesel",125,58.9,1.6,16.5723889924878
"15687",2011,3495,"Manual",137000,"Diesel",145,53.3,2,20.5658031328903
"15019",2017,11000,"Manual",35654,"Diesel",125,61.4,1.5,27.1550020323046
"16992",2016,9552,"Manual",32963,"Diesel",0,74.3,1.5,26.2599923277731
"11436",2018,18999,"Manual",8100,"Diesel",145,47.9,2,30.868742632433
"13835",2010,2876,"Manual",73000,"Petrol",145,48.7,1.4,19.5882590889942
"3423",2019,22620,"Automatic",11981,"Diesel",145,38.7,2,32.1422769911103
"10983",2017,11500,"Manual",20069,"Petrol",145,65.7,1,27.4421458490631
"10861",2019,17999,"Manual",4432,"Petrol",145,60.1,1,30.4829467700213
"16441",2013,4495,"Manual",99400,"Petrol",30,56.5,1,21.8853654114019
"11652",2019,15299,"Manual",6283,"Petrol",145,60.1,1,29.3480916672863
"17861",2020,21000,"Manual",1000,"Petrol",145,50.4,1,31.5943353208788
"17179",2016,8495,"Manual",41966,"Petrol",20,62.8,1,25.5353344388682
"17854",2015,8299,"Manual",41000,"Petrol",20,60.1,1,25.3931110748905
"2133",2019,16495,"Automatic",13463,"Petrol",145,31,1.5,29.8690783450458
"6552",2017,10695,"Automatic",12974,"Petrol",145,57.7,1,26.9746767111224
"2976",2018,14120,"Manual",17708,"Diesel",145,74.3,1.5,28.8015755275437
"6221",2018,29390,"Manual",7005,"Petrol",150,36.7,2.3,34.1390176902575
"2179",2018,17995,"Semi-Auto",34880,"Diesel",145,52.3,2,30.4813695223339
"725",2017,10998,"Manual",2360,"Petrol",150,65.7,1,27.1538326744561
"14560",2016,7548,"Manual",17079,"Petrol",125,54.3,1.2,24.8219736839776
"16979",2005,2295,"Manual",87530,"Petrol",235,39.8,2,18.5031754354194
"6310",2017,9190,"Manual",24238,"Petrol",20,62.8,1,26.0193795365857
"2030",2018,16998,"Manual",11385,"Diesel",145,64.2,1.5,30.0791910203916
"13069",2017,10790,"Manual",12903,"Petrol",150,65.7,1,27.0312799592186
"6893",2019,16500,"Manual",2886,"Petrol",145,60.1,1,29.871192006839
"13242",2017,13250,"Semi-Auto",3038,"Petrol",145,51.4,1,28.374377962432
"7305",2016,6298,"Manual",47327,"Petrol",125,54.3,1.2,23.7614340068602
"14390",2018,22999,"Automatic",15471,"Diesel",145,48.7,2,32.2659155094997
"11171",2017,11500,"Manual",22075,"Diesel",0,74.3,1.5,27.4421458490631
"3071",2016,8997,"Manual",44139,"Diesel",0,74.3,1.5,25.887982917569
"15221",2015,7189,"Manual",28101,"Petrol",125,54.3,1.2,24.5327372175203
"13892",2015,7700,"Manual",34530,"Petrol",0,65.7,1,24.9411274122548
"2995",2017,12000,"Manual",8589,"Petrol",145,57.7,1,27.7194694970619
"9531",2019,23700,"Manual",5345,"Diesel",145,37.7,2,32.4903654209694
"13992",2018,8500,"Manual",60000,"Diesel",150,85.6,1.5,25.5389280996054
"17511",2018,9100,"Manual",55717,"Diesel",145,88.3,1.5,25.9583839987081
"11357",2015,8000,"Manual",37617,"Petrol",125,53.3,1,25.1708816827258
"6672",2019,17991,"Manual",18248,"Petrol",145,40.3,1.5,30.4797919941441
"14815",2018,11999,"Manual",26898,"Petrol",145,57.7,1,27.7189241543919
"8411",2015,8100,"Manual",31377,"Petrol",125,53.3,1,25.245934554915
"9274",2014,6722,"Manual",64430,"Petrol",0,65.7,1,24.138668720674
"7231",2018,14500,"Manual",12080,"Petrol",150,54.3,1,28.9815828888789
"635",2019,19300,"Manual",2958,"Diesel",145,70.6,2,30.9816824242071
"4503",2014,5890,"Manual",40687,"Petrol",0,65.7,1,23.3787370054735
"17614",2017,10995,"Automatic",8000,"Diesel",20,64.2,1.5,27.152078318669
"13243",2019,23700,"Manual",17452,"Diesel",145,50.4,2,32.4903654209694
"3968",2014,8000,"Manual",16323,"Diesel",30,61.4,1.5,25.1708816827258
"2779",2018,12600,"Manual",35211,"Diesel",145,74.3,1.5,28.0403099949338
"6818",2015,10499,"Manual",30286,"Petrol",125,51.4,1.5,26.8566123997449
"15300",2009,3789,"Manual",71672,"Diesel",20,67.3,1.6,20.9821404087775
"10255",2016,16479,"Automatic",31766,"Diesel",145,52.3,2,29.8623111811198
"1035",2017,14995,"Manual",50565,"Diesel",150,56.5,2,29.2104902903275
"1705",2018,9129,"Manual",14562,"Petrol",145,64.2,1.1,25.9780906114501
"2436",2018,10298,"Manual",18192,"Petrol",145,65.7,1,26.7336905075319
"16963",2014,11000,"Manual",34922,"Petrol",145,47.9,1.6,27.1550020323046
"5455",2018,9640,"Manual",22518,"Diesel",145,64.2,1.5,26.317379215488
"1713",2017,15998,"Semi-Auto",46886,"Diesel",150,54.3,2,29.6563756833786
"4373",2019,19300,"Automatic",2662,"Diesel",145,50.4,1.5,30.9816824242071
"12279",2018,14000,"Manual",3595,"Petrol",145,58.9,1,28.7439261147976
"7590",2018,10600,"Manual",24751,"Petrol",145,56.5,1,26.9176697933094
"3657",2016,7990,"Manual",32917,"Petrol",0,65.7,1,25.1633351881139
"16291",2013,4000,"Manual",111530,"Petrol",0,65.7,1,21.2652780440377
"15657",2016,9275,"Manual",27450,"Petrol",20,61.4,1,26.0765492060616
"1776",2019,13998,"Manual",11351,"Petrol",145,58.9,1,28.742961947526
"8640",2015,7990,"Manual",28971,"Petrol",20,60.1,1,25.1633351881139
"15440",2016,17000,"Automatic",56372,"Diesel",125,52.3,2,30.0800164713895
"1634",2019,19980,"Manual",6966,"Petrol",145,51.4,1.5,31.2317324863887
"133",2016,15995,"Manual",29600,"Diesel",20,67.3,2,29.655075809312
"9646",2017,10800,"Manual",17140,"Petrol",125,52.3,1,27.0372149753681
"15902",2018,12699,"Manual",8839,"Petrol",145,57.7,1,28.0920680684599
"16283",2011,3995,"Manual",62000,"Petrol",265,35.8,2,21.2587084389024
"10535",2018,9979,"Manual",58373,"Petrol",145,65.7,1,26.5346059756435
"9131",2013,6295,"Manual",46797,"Diesel",0,85.6,1.6,23.7586934305806
"5658",2017,10491,"Manual",20491,"Petrol",30,55.4,1,26.8517561160686
"9521",2018,9775,"Manual",14392,"Petrol",145,64.2,1.1,26.4046066076834
"9037",2017,10000,"Manual",38386,"Diesel",0,78.5,1.5,26.5478672240097
"16987",2009,4995,"Manual",91770,"Diesel",235,44.1,2,22.4585185814961
"2850",2013,6500,"Manual",71250,"Diesel",20,67.3,1.6,23.943608533829
"6463",2017,11000,"Manual",23722,"Petrol",145,65.7,1,27.1550020323046
"15107",2017,13000,"Manual",38181,"Petrol",165,45.6,1.5,28.2474755104875
"6200",2018,11999,"Manual",16473,"Petrol",145,60.1,1,27.7189241543919
"12465",2016,7995,"Manual",32449,"Petrol",0,65.7,1,25.1671093793217
"3321",2017,13280,"Manual",8567,"Petrol",145,47.9,1.6,28.3894772196881
"2415",2016,13798,"Manual",24123,"Diesel",20,67.3,2,28.6459838754391
"13908",2016,15475,"Manual",34787,"Diesel",125,56.5,2,29.4267587262572
"17140",2011,4990,"Automatic",68662,"Diesel",160,50.4,2,22.4530191781746
"10610",2018,11679,"Manual",16906,"Petrol",145,65.7,1,27.5425166725467
"12715",2018,12999,"Automatic",32366,"Petrol",145,54.3,1,28.2469639951251
"1440",2017,11998,"Manual",34577,"Diesel",30,64.2,1.5,27.7183787753614
"8901",2018,10500,"Manual",32160,"Petrol",145,65.7,1,26.8572192270383
"10175",2018,19333,"Semi-Auto",13940,"Diesel",145,58.9,1.5,30.9939786340252
"13648",2018,13700,"Manual",10800,"Diesel",145,74.3,1.5,28.598053535409
"8105",2019,18900,"Manual",9552,"Petrol",145,50.4,1.5,30.8312835011269
"708",2016,9998,"Manual",27193,"Diesel",0,74.3,1.5,26.5466052083554
"7833",2019,15080,"Manual",12691,"Diesel",145,80.7,1.5,29.2491874639486
"2092",2014,8500,"Manual",72000,"Diesel",145,53.3,2,25.5389280996054
"17253",2014,8995,"Manual",50738,"Diesel",145,53.3,2,25.8866095384516
"1039",2017,10495,"Manual",34463,"Petrol",145,55.4,1,26.8541846280856
"10082",2018,12195,"Manual",8734,"Petrol",145,61.4,1,27.8251232375987
"15709",2012,4499,"Manual",93193,"Petrol",145,47.9,1.6,21.8901486462216
"298",2019,11798,"Manual",4590,"Petrol",150,48.7,1.1,27.6085646550076
"16851",2013,6495,"Manual",41000,"Petrol",0,65.7,1,23.9391543002333
"6792",2018,16998,"Manual",14148,"Diesel",145,64.2,1.5,30.0791910203916
"2380",2017,9698,"Manual",24505,"Diesel",145,64.2,1.5,26.3549736609386
"2335",2018,15300,"Manual",4311,"Petrol",145,54.3,1,29.3485406795571
"16695",2008,1995,"Manual",130000,"Diesel",200,47.9,2,17.8538085202628
"10099",2019,17995,"Manual",4409,"Petrol",145,60.1,1,30.4813695223339
"12351",2018,11000,"Manual",20385,"Petrol",150,62.8,1,27.1550020323046
"11348",2016,14499,"Manual",32000,"Diesel",125,60.1,2,28.9811141644602
"6626",2018,9499,"Manual",8371,"Petrol",145,64.2,1.1,26.2252253891239
"15841",2019,13980,"Manual",12632,"Petrol",145,60.1,1,28.7342794791111
"8644",2018,18765,"Manual",17039,"Petrol",145,41.5,2,30.7799490731941
"4559",2019,15763,"Automatic",11773,"Diesel",145,74.3,1.5,29.5539562825425
"1052",2017,14998,"Automatic",12757,"Diesel",145,56.6,1.5,29.2118590566976
"14778",2017,14999,"Automatic",26476,"Diesel",125,57.7,2,29.2123152634806
"7064",2018,15495,"Manual",36091,"Petrol",145,45.6,1.5,29.4356528070738
"2464",2019,16998,"Manual",12926,"Petrol",145,60.1,1,30.0791910203916
"17488",2016,19400,"Automatic",42093,"Diesel",205,47.9,2,31.0188921029492
"14193",2017,11512,"Manual",13146,"Diesel",145,88.3,1.5,27.4489135596547
"5767",2014,7799,"Manual",28009,"Petrol",20,60.1,1,25.0177259539034
"4096",2018,21798,"Manual",3774,"Petrol",145,41.5,2,31.8683187839517
"17824",2017,15499,"Automatic",10162,"Petrol",235,38.2,5,29.4374305210493
"15462",2019,16000,"Manual",26672,"Petrol",145,60.1,1,29.6572421577573
"124",2018,16995,"Manual",34690,"Diesel",145,60.1,2,30.0779526981977
"17565",2017,8300,"Manual",28747,"Petrol",0,65.7,1,25.3938434919595
"10774",2019,28495,"Manual",4000,"Petrol",145,34.5,2.3,33.8976833508365
"15169",2015,10800,"Manual",31593,"Diesel",125,60.1,2,27.0372149753681
"7746",2017,21999,"Semi-Auto",22765,"Diesel",200,47.9,2,31.9360621478934
"9908",2018,10100,"Manual",28750,"Petrol",145,65.7,1,26.6107120792974
"13266",2019,14995,"Manual",7800,"Petrol",145,53.3,1,29.2104902903275
"12549",2020,14995,"Manual",50,"Petrol",145,56.5,1,29.2104902903275
"13748",2016,14990,"Manual",40900,"Petrol",200,41.5,2,29.2082085261312
"9160",2015,10000,"Manual",42602,"Diesel",125,60.1,2,26.5478672240097
"7248",2016,15990,"Automatic",42611,"Petrol",265,37.2,2,29.6529089190425
"17215",2017,22295,"Automatic",26405,"Diesel",145,48.7,2,32.0349275737272
"2389",2017,13995,"Automatic",20893,"Petrol",235,38.2,1.5,28.7415154899612
"15193",2018,13995,"Manual",15080,"Petrol",145,54.3,1,28.7415154899612
"7185",2019,18995,"Manual",100,"Diesel",145,54.3,1.5,30.8672321628841
"2612",2016,8650,"Manual",11871,"Diesel",0,74.4,1.5,25.6459596779596
"8077",2018,12500,"Manual",3638,"Petrol",145,61.4,1,27.9876977693224
"7414",2017,17995,"Manual",42359,"Diesel",160,48.7,2,30.4813695223339
"9078",2017,10995,"Semi-Auto",27328,"Petrol",125,51.4,1,27.152078318669
"9742",2018,11000,"Manual",10577,"Petrol",145,58.9,1,27.1550020323046
"14216",2015,7990,"Manual",55000,"Diesel",0,74.3,1.5,25.1633351881139
"10425",2017,18160,"Manual",17583,"Petrol",145,41.5,2,30.5461994323649
"680",2013,5298,"Manual",64628,"Petrol",30,54.3,1.2,22.7838480485729
"15872",2018,9499,"Manual",10264,"Petrol",145,58.9,1,26.2252253891239
"13352",2017,9995,"Manual",20097,"Petrol",145,65.7,1,26.5447118061406
"16015",2016,8399,"Manual",15382,"Petrol",0,65.7,1,25.4660058112291
"7792",2019,11140,"Manual",2000,"Petrol",145,43.5,1.2,27.2364375959707
"12233",2018,14000,"Manual",5614,"Petrol",145,60.1,1,28.7439261147976
"671",2017,15498,"Manual",7431,"Diesel",125,60.1,2,29.4369861269682
"4198",2016,11400,"Manual",43998,"Diesel",30,64.2,2,27.3855274482889
"4844",2017,10990,"Manual",13890,"Petrol",30,57.7,1,27.1491535411878
"446",2016,8998,"Manual",36087,"Diesel",0,74.3,1.5,25.8886695155405
"14387",2015,8899,"Automatic",7802,"Petrol",160,44.8,1.6,25.8203982127987
"1470",2015,9495,"Semi-Auto",18683,"Petrol",160,44.8,1.6,26.2225951765746
"12521",2017,10250,"Manual",11752,"Petrol",150,65.7,1,26.7040524213163
"6520",2015,12950,"Manual",30100,"Petrol",145,48.7,1.5,28.2218610921568
"8445",2018,12679,"Manual",3590,"Petrol",145,65.7,1,28.0816379763807
"13132",2019,24500,"Semi-Auto",1875,"Diesel",145,38.7,2,32.7401151751176
"8437",2015,11500,"Semi-Auto",32660,"Diesel",150,52.3,2,27.4421458490631
"3410",2017,7911,"Manual",16920,"Petrol",145,54.3,1.2,25.1034507318596
"12545",2018,17250,"Manual",6324,"Petrol",145,60.1,1,30.1825913703875
"10124",2017,7995,"Manual",31981,"Petrol",150,54.3,1.2,25.1671093793217
"11751",2018,15250,"Manual",14108,"Petrol",145,62.8,1,29.3260612488552
"1775",2017,10998,"Manual",31399,"Diesel",30,64.2,1.5,27.1538326744561
"8343",2013,6260,"Manual",33550,"Diesel",0,76.4,1.5,23.72664258607
"1245",2016,7498,"Manual",51402,"Petrol",30,55.4,1,24.7823588075151
